id,name,parent_category,sub_category,country,effective_usd,backers_count,launch_date,blurb,urls
550024293,SUNLU FilaDryer S4,Technology,3D Printing,HK,618511.7124045,5956,2023-09-13,Large Space/Efficiency/Temperature Balance/Fast Heating/Up to 70°C/Universal Compatibility/Auto Humidity Control/MO2 Mode,"{""web"":{""project"":""https://www.kickstarter.com/projects/sunluofficial/sunlu-filadryer-s4"",""rewards"":""https://www.kickstarter.com/projects/sunluofficial/sunlu-filadryer-s4/rewards""}}"
1722324902,ClawStage: The real-world physical playground for OpenClaw,Technology,Robots,HK,609748.628192,1538,2026-03-17,IoT Connectivity Hub | Smart Interaction | Companion Robot | Raspberry Pi | Configurable AI | Persona Customization | Privacy by Design,"{""web"":{""project"":""https://www.kickstarter.com/projects/hoorii/hoorii-stage-your-proactive-smart-personalized-companion-hub"",""rewards"":""https://www.kickstarter.com/projects/hoorii/hoorii-stage-your-proactive-smart-personalized-companion-hub/rewards""}}"
334191697,LAVA GENIE Sampler Guitar: 60 Seconds to Musical Freedom,Technology,Gadgets,HK,609683.13950169,1585,2024-10-29,Smart Sampler Guitar | Stringless | Pressure Sensing | 10K+ Songs in LAVA+ APP | 500+ Presets | Onboard Speaker | Foldable Detachable,"{""web"":{""project"":""https://www.kickstarter.com/projects/lavamusic/lava-genie-sampler-guitar-60-seconds-to-musical-freedom"",""rewards"":""https://www.kickstarter.com/projects/lavamusic/lava-genie-sampler-guitar-60-seconds-to-musical-freedom/rewards""}}"
649700562,CYBERZOIC- Sci Fi Dinosaur and Dragon action figures,Design,Toys,US,609470.0,1638,2023-10-03,Armored Dinosaurs and Alien Dragons clash in this new science fiction toy line centered around nature and mankind's place within it.,"{""web"":{""project"":""https://www.kickstarter.com/projects/creativebeast/cyberzoic-sci-fi-dinosaur-and-dragon-action-figures"",""rewards"":""https://www.kickstarter.com/projects/creativebeast/cyberzoic-sci-fi-dinosaur-and-dragon-action-figures/rewards""}}"
1446735356,"High Boy: For hackers, makers, and the curious.",Technology,Hardware,US,606237.0,4551,2025-11-17,"An open-source pocket tool designed to safely learn about Wi-Fi, RF, NFC, IR, BLE, and GPIOs","{""web"":{""project"":""https://www.kickstarter.com/projects/1502651892/high-boy-for-hackers-makers-and-the-curious"",""rewards"":""https://www.kickstarter.com/projects/1502651892/high-boy-for-hackers-makers-and-the-curious/rewards""}}"
1414830977,AKASO Sight: The Most Advanced AI Night Vision Yet,Technology,Gadgets,US,606041.0,2903,2025-08-19,See the night in full color & crisp detail | Gen2 AI-ISP | Large CMOS sensor | 99% color accuracy | 4K video | lightweight | wide FOV,"{""web"":{""project"":""https://www.kickstarter.com/projects/akaso/sight-300-the-most-advanced-ai-night-vision"",""rewards"":""https://www.kickstarter.com/projects/akaso/sight-300-the-most-advanced-ai-night-vision/rewards""}}"
1770358008,Public Access Analog Horror Mystery TTRPG,Games,Tabletop Games,US,604356.0,7745,2026-03-17,"From the creator of Brindlewood Bay and The Between, Public Access is a roleplaying game inspired by analog and found footage horror!","{""web"":{""project"":""https://www.kickstarter.com/projects/gauntlet/public-access-analog-horror-mystery-ttrpg"",""rewards"":""https://www.kickstarter.com/projects/gauntlet/public-access-analog-horror-mystery-ttrpg/rewards""}}"
442208100,The Master Forge: A Keyboard Built for You,Technology,Hardware,US,602157.0,1391,2024-08-27,Brought to you by CharaChorder,"{""web"":{""project"":""https://www.kickstarter.com/projects/charachorder/the-master-forge-a-keyboard-built-for-you"",""rewards"":""https://www.kickstarter.com/projects/charachorder/the-master-forge-a-keyboard-built-for-you/rewards""}}"
2093272272,Savage Crucible,Design,Toys,US,600453.0,1948,2023-02-10,"A New Line of 6.5-7 Inch Scale, Highly Articulated Fantasy-Themed Action Figures, Graphic Novels & Collectibles","{""web"":{""project"":""https://www.kickstarter.com/projects/savagecrucible/savage-crucible"",""rewards"":""https://www.kickstarter.com/projects/savagecrucible/savage-crucible/rewards""}}"
2117665075,NeuroHUD: The Heads-Up Display Tesla Forgot,Technology,Hardware,US,599002.0,1340,2026-04-28,No Wiring Modification | Tesla Navigation Integrated | Blindspot Alert | Windshield Projection | Customizable UI | HomeControl,"{""web"":{""project"":""https://www.kickstarter.com/projects/trantor/neurohud-add-the-hud-tesla-forgot"",""rewards"":""https://www.kickstarter.com/projects/trantor/neurohud-add-the-hud-tesla-forgot/rewards""}}"
376882261,Eiliko - Your Tiny AI Charm Bot That Matches Every Outfit,Technology,Robots,HK,596639.04755119,4707,2025-08-05,"Speaks your vibe without a word. Just tap, pet, and feel the love. Each Eiliko connects only once, lifelong gift for your forever one.","{""web"":{""project"":""https://www.kickstarter.com/projects/energize-lab/eiliko"",""rewards"":""https://www.kickstarter.com/projects/energize-lab/eiliko/rewards""}}"
1195040823,Titaner: The World's Tightest-Swing EDC Ratchet System,Design,Product Design,US,594479.0,3034,2025-11-19,GR5 Titanium | World's Tightest 4° Swing Arc | Limitless Modular System | 29.8g Featherlight Core | Dual-Mode Fidget | Seamless Carry,"{""web"":{""project"":""https://www.kickstarter.com/projects/titaner-us/titaner-the-worlds-tightest-swing-edc-ratchet-system"",""rewards"":""https://www.kickstarter.com/projects/titaner-us/titaner-the-worlds-tightest-swing-edc-ratchet-system/rewards""}}"
1904141292,Vampire Survivors: The Board Game,Games,Tabletop Games,US,591655.0,9270,2025-10-28,A tabletop version of the award winning video game!,"{""web"":{""project"":""https://www.kickstarter.com/projects/152730994/vampire-survivors-the-board-game"",""rewards"":""https://www.kickstarter.com/projects/152730994/vampire-survivors-the-board-game/rewards""}}"
1667701537,EverNitro: The 3-in-1 Barista-Level Nitro Machine,Technology,Gadgets,US,590812.0,1760,2025-10-14,No Cartridges | 95% Pure Nitro | Nitro Drinks | Whipped Cream | Freshness Preservation | Customizable Texture | Sleek Design,"{""web"":{""project"":""https://www.kickstarter.com/projects/1871762223/evernitro-the-3-in-1-barista-level-nitro-machine"",""rewards"":""https://www.kickstarter.com/projects/1871762223/evernitro-the-3-in-1-barista-level-nitro-machine/rewards""}}"
304478314,Pocket Tripod PROv2,Design,Product Design,US,589959.0,11956,2024-10-29,Everyday-carry wallet tool for content creators,"{""web"":{""project"":""https://www.kickstarter.com/projects/rambod-geometrical/pocket-tripod-prov2"",""rewards"":""https://www.kickstarter.com/projects/rambod-geometrical/pocket-tripod-prov2/rewards""}}"
1390205457,Interrupt - Linux Powered Hacking Gadget,Technology,Gadgets,US,586836.0,2845,2025-05-06,The Ultimate Linux Powered Sub 1Ghz Pocket Gadget for Hackers!,"{""web"":{""project"":""https://www.kickstarter.com/projects/interrupt/interrupt-linux-powered-hacking-gadget"",""rewards"":""https://www.kickstarter.com/projects/interrupt/interrupt-linux-powered-hacking-gadget/rewards""}}"
278889210,Computer Engineering for BIG Babies,Technology,Hardware,US,584940.14,11456,2023-08-29,A simple board book with switches and lights to introduce more basics of Computer Engineering.,"{""web"":{""project"":""https://www.kickstarter.com/projects/babyengineering/computer-engineering-for-big-babies"",""rewards"":""https://www.kickstarter.com/projects/babyengineering/computer-engineering-for-big-babies/rewards""}}"
1437349941,Author Forecast: Weather Worth Reading,Design,Product Design,US,584701.0,2920,2025-01-28,"Your local weather told through literature. Have the likes of Tolstoy, Austen, and Kafka check the skies for you.","{""web"":{""project"":""https://www.kickstarter.com/projects/authorandco/author-forecast"",""rewards"":""https://www.kickstarter.com/projects/authorandco/author-forecast/rewards""}}"
360101880,Give'r Expedition Split Mittens,Design,Product Design,US,582771.0,3526,2025-10-14,"A waterproof hybrid built for winter's wrath. Cowhide leather, waxed canvas, and western grit.","{""web"":{""project"":""https://www.kickstarter.com/projects/give-r/giver-expedition-split-mittens"",""rewards"":""https://www.kickstarter.com/projects/give-r/giver-expedition-split-mittens/rewards""}}"
371479101,miniFCU - FlightSim Autopilot Module made by Airbus Captains,Technology,Hardware,HK,582466.91340425,4017,2023-05-31,Elevate your flight sim experience with the most affordable and authentic autopilot control interface for Airbus™ flight sim addons,"{""web"":{""project"":""https://www.kickstarter.com/projects/minicockpit/minifcu-flightsim-autopilot-interface-developed-by-pilots"",""rewards"":""https://www.kickstarter.com/projects/minicockpit/minifcu-flightsim-autopilot-interface-developed-by-pilots/rewards""}}"
1451574383,AirCannon: A Storm in Your Hand. 124MPH Forceful Air Blower,Technology,Hardware,US,582224.0,3634,2025-01-06,124MPH(200km/h) Power | 1.3lb Handy Size | Brushless 21V Motor | Jet Engine Blades | Heat-Resistant Design | 3 Nozzles | Hard Case,"{""web"":{""project"":""https://www.kickstarter.com/projects/magpietech/aircannon-a-storm-in-your-hand-100mph-forceful-air-blower"",""rewards"":""https://www.kickstarter.com/projects/magpietech/aircannon-a-storm-in-your-hand-100mph-forceful-air-blower/rewards""}}"
747059333,Shimoda Urban Explore,Technology,Camera Equipment,US,578496.0,2109,2023-11-13,The camera and travel bag collection for urban adventures.,"{""web"":{""project"":""https://www.kickstarter.com/projects/shimodadesigns/shimoda-urban-explore"",""rewards"":""https://www.kickstarter.com/projects/shimodadesigns/shimoda-urban-explore/rewards""}}"
1160346600,Historica Arcanum: The Coven of Salem,Games,Tabletop Games,US,573155.0,3280,2026-04-07,"The Witching Hour is Upon Thee! 3 Vast Sourcebooks & 600+ Pages of Folk Horror for 5E, set in the Definitive Historical TTRPG Setting!","{""web"":{""project"":""https://www.kickstarter.com/projects/metiscreative/historica-arcanum-the-coven-of-salem"",""rewards"":""https://www.kickstarter.com/projects/metiscreative/historica-arcanum-the-coven-of-salem/rewards""}}"
102844567,The Isle of Penguins,Games,Tabletop Games,GB,572994.20679336,5354,2026-07-07,Rescue as many penguins as you can before the ice melts in this 1-4 player (6 with exp) open-drafting and penguin-placement board game.,"{""web"":{""project"":""https://www.kickstarter.com/projects/tcokgame/the-isle-of-penguins"",""rewards"":""https://www.kickstarter.com/projects/tcokgame/the-isle-of-penguins/rewards""}}"
1879621966,Modul Nails: Modular Click-On Nails You Can Swap in Seconds,Design,Product Design,US,567802.0,8712,2025-08-27,"The nail innovation of the decade: click-on, click-off nails to give you full dexterity for tasks and full creative freedom to swap.","{""web"":{""project"":""https://www.kickstarter.com/projects/modulnails/modul-nails-modular-click-on-nails-you-can-swap-in-seconds"",""rewards"":""https://www.kickstarter.com/projects/modulnails/modul-nails-modular-click-on-nails-you-can-swap-in-seconds/rewards""}}"
1701364358,The Haven Spectre by Haven Tents,Design,Product Design,US,566889.0,1298,2025-04-09,Make sleep the highlight of backpacking.,"{""web"":{""project"":""https://www.kickstarter.com/projects/haventents/the-haven-spectre-by-haven-tents"",""rewards"":""https://www.kickstarter.com/projects/haventents/the-haven-spectre-by-haven-tents/rewards""}}"
1231124284,"UDCAP, Silk-Like VR Glove for SteamVR",Technology,Hardware,HK,565766.89752793,1060,2024-08-27,VRChat | 45g Silk-Like Soft | 42-Point Angle Capture | Hall Joystick | AB Buttons｜Haptic Feedback | Gesture Trigger & Grip｜Washable,"{""web"":{""project"":""https://www.kickstarter.com/projects/udexreal/udcap-silk-like-vr-gloves-for-steamvr"",""rewards"":""https://www.kickstarter.com/projects/udexreal/udcap-silk-like-vr-gloves-for-steamvr/rewards""}}"
1843066760,"🎉 Diceapalooza 🎉! A Dice-Themed Party, and You're Invited!",Games,Tabletop Games,US,563913.0,6666,2024-06-11,POV: You step into an extravagant and colorful dice-themed event. You've never felt joy like this. You want to eat everything.,"{""web"":{""project"":""https://www.kickstarter.com/projects/wyrmwood/dice-a-palooza"",""rewards"":""https://www.kickstarter.com/projects/wyrmwood/dice-a-palooza/rewards""}}"
1953841153,"Elementary | The Cutest, Sneakiest Game in the Cafeteria!🎒",Games,Tabletop Games,US,558822.0,4461,2026-07-14,"Welcome to Monster Elementary! Collect Snax, make new friendships, and build the lunch table every monster wants to join!","{""web"":{""project"":""https://www.kickstarter.com/projects/elementary/elementary-0"",""rewards"":""https://www.kickstarter.com/projects/elementary/elementary-0/rewards""}}"
1936911225,Sphinx: The Smart Wet Feeder For Cats,Design,Product Design,US,558433.0,1227,2025-05-20,"Sphinx automatically feeds vet-approved meals, keeps food fresh, and lets you check in with your cat via real-time audio and video!","{""web"":{""project"":""https://www.kickstarter.com/projects/sphinxcatfeeder/sphinx-the-worlds-smartest-cat-feeder"",""rewards"":""https://www.kickstarter.com/projects/sphinxcatfeeder/sphinx-the-worlds-smartest-cat-feeder/rewards""}}"
300951847,AIROX: 145 PSI Cordless Dual-Compressor. Just 9.9 lb,Technology,Gadgets,US,555766.0,2093,2026-04-14,"Dual-Motor System| 200 Nails/Min| 6.35s Recovery| Aluminum Tank| 21V Dual Battery| 1PSI Control| Nailing to Airbrushing,Zero Compromise","{""web"":{""project"":""https://www.kickstarter.com/projects/magpietech/airox-145-psi-cordless-dual-compressor-station-just-99-lb"",""rewards"":""https://www.kickstarter.com/projects/magpietech/airox-145-psi-cordless-dual-compressor-station-just-99-lb/rewards""}}"
9357047,Nanobag Daypack – The Backpack That Fits in Your Pocket,Design,Product Design,HK,550533.05680142,10613,2024-10-01,Tiny full-sized backpack crafted from a technical fabric designed to disappear in your pocket; it's your ideal everyday companion.,"{""web"":{""project"":""https://www.kickstarter.com/projects/tiptopthings/nanobag-daypack"",""rewards"":""https://www.kickstarter.com/projects/tiptopthings/nanobag-daypack/rewards""}}"
458325578,GLANCE SCROLL: The All In One Scrolling LED Ticker,Technology,Hardware,US,550319.0,1024,2024-09-10,"Glance Scroll is a Vegas Style Subscription Free Sport, Stock, and Life Style Scrolling LED Ticker designed to spruce your space!","{""web"":{""project"":""https://www.kickstarter.com/projects/glance/glance-scroll-the-all-in-one-scrolling-led-ticker"",""rewards"":""https://www.kickstarter.com/projects/glance/glance-scroll-the-all-in-one-scrolling-led-ticker/rewards""}}"
645741475,Earthborne Trailblazer,Games,Tabletop Games,US,549130.0,3969,2026-05-26,Explore the wilderness of the far future in this cooperative adventure board game for 1 – 5 players.,"{""web"":{""project"":""https://www.kickstarter.com/projects/earthbornegames/earthborne-trailblazer"",""rewards"":""https://www.kickstarter.com/projects/earthbornegames/earthborne-trailblazer/rewards""}}"
1125425324,"MusicCam — 1st AI Camera Headset That Sees, Hears & Thinks",Technology,Wearables,US,544964.0,2349,2025-09-16,6-Axis HD Cam | 20m Waterproof | Lifetime Free AI | 2.6h Video · 15h Music · 24h Voice | Open-Ear | 50g Ultralight,"{""web"":{""project"":""https://www.kickstarter.com/projects/vibelens/musiccam-1st-camera-headset-that-sees-and-hears-like-you-do"",""rewards"":""https://www.kickstarter.com/projects/vibelens/musiccam-1st-camera-headset-that-sees-and-hears-like-you-do/rewards""}}"
1175353065,Orbitkey - Key Organizer Pro,Design,Product Design,US,536405.0,6439,2024-06-26,"The Key Organizer, Redefined by a Decade of Learning.","{""web"":{""project"":""https://www.kickstarter.com/projects/orbitkey/orbitkey-key-organizer-pro"",""rewards"":""https://www.kickstarter.com/projects/orbitkey/orbitkey-key-organizer-pro/rewards""}}"
1825519543,VENTY PRO Series | An Advanced Portable Fan,Design,Product Design,US,536023.0,3405,2026-05-26,60+ Hour Runtime | LED Display | Fast Charging | Backlit Remote,"{""web"":{""project"":""https://www.kickstarter.com/projects/teamvento/venty-pro"",""rewards"":""https://www.kickstarter.com/projects/teamvento/venty-pro/rewards""}}"
1684584670,AnkerWork S600: The Ultimate Companion for Your Smartphone,Technology,Gadgets,US,535275.0,3502,2024-03-21,Qi2 Wireless Charging｜AI-Powered Voice Filtering for Calls｜16H Built-In Battery | 360° Sound for Music | 70° Phone Stand,"{""web"":{""project"":""https://www.kickstarter.com/projects/smartaudio/ankerwork-s600-all-in-one-speakerphone-0"",""rewards"":""https://www.kickstarter.com/projects/smartaudio/ankerwork-s600-all-in-one-speakerphone-0/rewards""}}"
129613342,BullseyeBore Core: Drill Straight Holes Every Time,Technology,Hardware,US,534211.0,3698,2024-01-30,Drill straight holes freehand with a laser guided drill accessory that attaches in seconds. Works with common commercial drills & bits,"{""web"":{""project"":""https://www.kickstarter.com/projects/928505817/bullseyebore-core"",""rewards"":""https://www.kickstarter.com/projects/928505817/bullseyebore-core/rewards""}}"
1890602601,Groove Thing | The World's First Internal Music Player,Technology,Gadgets,US,533157.0,1601,2025-06-24,Turn playlists into pleasure! Lose yourself and be touched by music with Groove Thing.,"{""web"":{""project"":""https://www.kickstarter.com/projects/groove-thing/the-worlds-first-internal-music-player"",""rewards"":""https://www.kickstarter.com/projects/groove-thing/the-worlds-first-internal-music-player/rewards""}}"
586315214,Polari Labs | A-BALL The First Alternative To Douching,Design,Product Design,GB,532745.18768808,5465,2026-03-19,"This is your pre-sale moment. Early access, better pricing, limited tiers.","{""web"":{""project"":""https://www.kickstarter.com/projects/1776521915/polari-labs-a-ball"",""rewards"":""https://www.kickstarter.com/projects/1776521915/polari-labs-a-ball/rewards""}}"
1007506307,Temeraire: The Roleplaying Game,Games,Tabletop Games,US,531453.0,4174,2026-02-24,The officially licensed tabletop roleplaying game set in the world of the Temeraire novel series by Naomi Novik!,"{""web"":{""project"":""https://www.kickstarter.com/projects/magpiegames/temeraire-the-roleplaying-game"",""rewards"":""https://www.kickstarter.com/projects/magpiegames/temeraire-the-roleplaying-game/rewards""}}"
962651123,Titaner 5-Layer Titanium Frying Pan — One Pan for Everything,Design,Product Design,HK,530833.40723148,2257,2025-09-09,Titanium Skillet|Natural Nonstick|Heat-Sensing Window|Even Heating|Oven-Safe|Easy to Clean|Multi-Color|Eco-Friendly|Lifetime Use,"{""web"":{""project"":""https://www.kickstarter.com/projects/titanerwy/titaner-ti-pan-20-master-every-meal-with-artful-precision"",""rewards"":""https://www.kickstarter.com/projects/titanerwy/titaner-ti-pan-20-master-every-meal-with-artful-precision/rewards""}}"
1178497928,Simprella - Umbrella Reimagined,Design,Product Design,HK,529960.7024717,6687,2025-09-23,"The New 3rd Generation Pocket Sized Umbrella | Compact, Durable and Always Ready","{""web"":{""project"":""https://www.kickstarter.com/projects/simpdesign/simprella"",""rewards"":""https://www.kickstarter.com/projects/simpdesign/simprella/rewards""}}"
649836185,Lumysi: Track Your Health. Wear It With Style.,Technology,Gadgets,US,528913.0,2528,2026-06-24,No Subscription | 30+ Health Metrics | Jewelry-Inspired | Screen-Free | 7-Day Battery | HR & HRV | Sleep & Women's Health | AI Insights,"{""web"":{""project"":""https://www.kickstarter.com/projects/lumysi/lumysi-the-luxury-fitness-bracelet"",""rewards"":""https://www.kickstarter.com/projects/lumysi/lumysi-the-luxury-fitness-bracelet/rewards""}}"
604514297,Dungeons of Drakkenheim: Daggerheart,Games,Tabletop Games,US,527028.0,4476,2025-11-04,The ENNIE Award winning adventure redesigned for Daggerheart. Levels 1-10 eldritch horror Campaign where Hope dies and Fear reigns.,"{""web"":{""project"":""https://www.kickstarter.com/projects/dungeondudes/dungeons-of-drakkenheim-daggerheart"",""rewards"":""https://www.kickstarter.com/projects/dungeondudes/dungeons-of-drakkenheim-daggerheart/rewards""}}"
1924598098,Fosi Audio V3 Mono Home Audio Power Amplifier with PFFB,Technology,Sound,HK,525835.36483011,1860,2024-04-20,Engineered for Audiophiles - A New Era of Miniature Single-Channel Amplification,"{""web"":{""project"":""https://www.kickstarter.com/projects/fosiaudio/fosi-audio-v3-mono-power-amplifier"",""rewards"":""https://www.kickstarter.com/projects/fosiaudio/fosi-audio-v3-mono-power-amplifier/rewards""}}"
2077070745,Keychron Q16 HE 8K: World’s First Fully Ceramic Keyboard,Technology,Hardware,US,524616.0,2162,2025-10-01,"Milky-smooth, cool to the touch, thocky. Modern lightweight ceramic | Magnetic switches | TMR sensors | 8K polling rate | Customizable","{""web"":{""project"":""https://www.kickstarter.com/projects/keytron/keychron-q16-he-8k-worlds-first-fully-ceramic-keyboard"",""rewards"":""https://www.kickstarter.com/projects/keytron/keychron-q16-he-8k-worlds-first-fully-ceramic-keyboard/rewards""}}"
1506673856,STELLEN DaVINCI – 14 Power Tools In One Genius Toolbox 🧰,Technology,Hardware,US,524572.0,2089,2023-01-31,"Portable | Cordless | Multi-use | and featuring a platform, so you can work on the go.","{""web"":{""project"":""https://www.kickstarter.com/projects/doer-stellen/stellen-davinci-14-power-tools-in-one-genius-toolbox"",""rewards"":""https://www.kickstarter.com/projects/doer-stellen/stellen-davinci-14-power-tools-in-one-genius-toolbox/rewards""}}"
1595374963,Life After Everything: Astro Oceans 🌊 Tarot Tabletop RPG,Games,Tabletop Games,US,524005.0,3456,2025-11-20,a universe of tools for tarot lovers and roleplayers who are ready to explore the worlds we build after the old ones fall away.,"{""web"":{""project"":""https://www.kickstarter.com/projects/giftedocean/life-after-everything-complete-cosmic-tarot-rpg-system"",""rewards"":""https://www.kickstarter.com/projects/giftedocean/life-after-everything-complete-cosmic-tarot-rpg-system/rewards""}}"
1534205096,The Broken Empires RPG™: Sim-Lite d100 Skills-Based TTRPG,Games,Tabletop Games,US,523181.0,4346,2024-10-01,"Dramatic fantasy setting and Success Level System built for speed, detail and immersion! Live (or die) with your choices.","{""web"":{""project"":""https://www.kickstarter.com/projects/evil-baby-ent/the-broken-empires-rpg"",""rewards"":""https://www.kickstarter.com/projects/evil-baby-ent/the-broken-empires-rpg/rewards""}}"
659925291,Tachyon: Powerful 5G single-board computer w/ AI accelerator,Technology,Hardware,US,523100.0,2267,2024-07-30,"Embed intelligence into anything, anywhere with this Snapdragon-powered credit card-sized computer from Particle.","{""web"":{""project"":""https://www.kickstarter.com/projects/particle-iot/tachyon-powerful-5g-single-board-computer-w-ai-accelerator"",""rewards"":""https://www.kickstarter.com/projects/particle-iot/tachyon-powerful-5g-single-board-computer-w-ai-accelerator/rewards""}}"
1431865476,"Aironox GO: Wrinkle-Free Clothes, Wherever You Land",Design,Product Design,GB,522833.41283206,3283,2026-05-28,"Dries and irons your clothes automatically, so they’re ready to wear in minutes. No hotel iron. No effort.","{""web"":{""project"":""https://www.kickstarter.com/projects/aironox/aironox-go-wrinkle-free-clothes-wherever-you-land"",""rewards"":""https://www.kickstarter.com/projects/aironox/aironox-go-wrinkle-free-clothes-wherever-you-land/rewards""}}"
2118622084,HYPHEN Aria - The First Earbuds For Biological Listening,Technology,Sound,CH,521113.1200515,4685,2023-07-11,"Air Conduction Earbuds that Ensure Natural Listening, like a built-in Surround Sound System in Your Ears.","{""web"":{""project"":""https://www.kickstarter.com/projects/rollingsquare/hyphen-aria-the-first-biological-earbuds"",""rewards"":""https://www.kickstarter.com/projects/rollingsquare/hyphen-aria-the-first-biological-earbuds/rewards""}}"
1390050386,Moon Pi: we're going to calculate π on the Moon,Technology,Space Exploration,GB,520309.6236485,4874,2025-06-10,Join the first humans ever to calculate pi on a different celestial body: the Moon!,"{""web"":{""project"":""https://www.kickstarter.com/projects/standupmaths/moon-pi-were-going-to-calculate-on-the-moon"",""rewards"":""https://www.kickstarter.com/projects/standupmaths/moon-pi-were-going-to-calculate-on-the-moon/rewards""}}"
456910441,LOOI: Turn Your Smartphone into a Desktop Robot!,Technology,Robots,US,518838.0,3578,2024-02-27,ChatGPT Integrated | Biomimetic Behavior System | AI with Personality | 15W Wireless Phone Charging | Data Security,"{""web"":{""project"":""https://www.kickstarter.com/projects/tangiblefuture/looi-robot-turn-your-smartphone-into-a-desktop-robot"",""rewards"":""https://www.kickstarter.com/projects/tangiblefuture/looi-robot-turn-your-smartphone-into-a-desktop-robot/rewards""}}"
1214678621,Planck: The World’s Smallest Phone-first SSD with up to 2TB,Technology,Gadgets,HK,516747.01396626,2432,2025-02-12,The Smallest Phone-first SSD for Creators. NVMe chip | 1TB & 2TB | Fast 10 Gbps| Apple ProRes 4K 60/120 fps | Zero Frame Drops,"{""web"":{""project"":""https://www.kickstarter.com/projects/planck/planck-the-worlds-smallest-phone-first-ssd-with-up-to-2tb"",""rewards"":""https://www.kickstarter.com/projects/planck/planck-the-worlds-smallest-phone-first-ssd-with-up-to-2tb/rewards""}}"
1832247357,SALTGATOR: The 1st Desktop SoftGel Injection Molding Machine,Technology,Gadgets,US,515882.0,1913,2025-07-22,Rapid Soft Part Making | 10-Minute Ready | 3D-Printing Mold Support | For DIYers & Designers,"{""web"":{""project"":""https://www.kickstarter.com/projects/saltgator/saltgator-the-1st-desktop-softgel-injection-molding-machine"",""rewards"":""https://www.kickstarter.com/projects/saltgator/saltgator-the-1st-desktop-softgel-injection-molding-machine/rewards""}}"
1791257052,TSUKI: A Japanese Knife Designed to be Admired,Design,Product Design,JP,514445.9349388,1660,2026-05-26,A chef knife that blends Japanese craftsmanship with moon-inspired design—made to bring moments of pause and appreciation.,"{""web"":{""project"":""https://www.kickstarter.com/projects/718696440/tsuki-a-japanese-knife-designed-to-be-admired"",""rewards"":""https://www.kickstarter.com/projects/718696440/tsuki-a-japanese-knife-designed-to-be-admired/rewards""}}"
1777982401,Prolo Ring: Full Desktop Control Without a Mouse,Technology,Hardware,US,512257.0,3011,2025-10-15,"Command your screen with cursor control, macros, and air gestures. Built for speed and comfort — stay in flow all day.","{""web"":{""project"":""https://www.kickstarter.com/projects/prolo/prolo-ring-precision-control-for-keyboard-power-users"",""rewards"":""https://www.kickstarter.com/projects/prolo/prolo-ring-precision-control-for-keyboard-power-users/rewards""}}"
1817989721,Mirumi: A Charm Robot that Steals a Glance—and Your Heart,Technology,Robots,JP,510275.20044638,2053,2025-12-03,"It spontaneously turns to you, and its innocent gaze instantly lights up your heart, and your day.","{""web"":{""project"":""https://www.kickstarter.com/projects/yukaienginnering/mirumi-a-charm-robot-that-steals-a-glance-and-your-heart"",""rewards"":""https://www.kickstarter.com/projects/yukaienginnering/mirumi-a-charm-robot-that-steals-a-glance-and-your-heart/rewards""}}"
2065900615,"QUBE: 3-in-1 Digital Angle, Level, Distance Meter",Technology,Gadgets,US,506313.0,7361,2025-03-31,Angle&Level&Distance Measurer in a Single Device / Unmatched Precision / Multi-Measuring Modes in Every Feature / Class 2 Green Laser,"{""web"":{""project"":""https://www.kickstarter.com/projects/magpietech/qube-3-in-1-digital-angle-level-distance-meter"",""rewards"":""https://www.kickstarter.com/projects/magpietech/qube-3-in-1-digital-angle-level-distance-meter/rewards""}}"
1720808564,Moonsoon,Games,Tabletop Games,US,501567.0,3616,2024-07-09,"Brand new 5e setting! 600 pages of swashbuckling adventure await! Moon-gods, new deck mechanics, 11 playable races and tons more!","{""web"":{""project"":""https://www.kickstarter.com/projects/sordane-publishing/moonsoon"",""rewards"":""https://www.kickstarter.com/projects/sordane-publishing/moonsoon/rewards""}}"
1775595873,Clash of Clans: The Epic Raid,Games,Tabletop Games,US,501455.0,2204,2025-06-17,Experience the megahit Clash of Clans in a whole new way... on the tabletop!,"{""web"":{""project"":""https://www.kickstarter.com/projects/maestromedia/clash-of-clans-the-epic-raid"",""rewards"":""https://www.kickstarter.com/projects/maestromedia/clash-of-clans-the-epic-raid/rewards""}}"
1336732860,NanoKVM-Go: World's First AI-Native 4K USB-C KVM,Technology,Hardware,HK,500672.2805205,3320,2026-07-01,"Control any USB-C device from anywhere with one cable. Empower AI Agent with full screen memory and control. Work Remote, Flow Smart.","{""web"":{""project"":""https://www.kickstarter.com/projects/zepan/nanokvm-go-worlds-first-ai-native-4k-usb-c-kvm"",""rewards"":""https://www.kickstarter.com/projects/zepan/nanokvm-go-worlds-first-ai-native-4k-usb-c-kvm/rewards""}}"
40928167,SATISFACTORY - Big Box Collection + Factory Cart Block Set,Design,Product Design,CA,499631.76966725,2777,2025-07-05,"Coffee Stain and Heroic Replicas present: The Big Box Collection + Factory Cart Building Block Set, from the world of SATISFACTORY.","{""web"":{""project"":""https://www.kickstarter.com/projects/heroicreplicas/satisfactory-collectors-big-box-and-factory-cart"",""rewards"":""https://www.kickstarter.com/projects/heroicreplicas/satisfactory-collectors-big-box-and-factory-cart/rewards""}}"
