platform,project_id,title,creator,country,year,category,parent_category,raised_usd,backers,currency,state,compliance_flags,url,source_archive,amount_basis,backers_basis
Kickstarter,1843066760,"🎉 Diceapalooza 🎉! A Dice-Themed Party, and You're Invited!",Wyrmwood Gaming,US,2024,Tabletop Games,Games,563913,6666,USD,successful,possible toy,https://www.kickstarter.com/projects/wyrmwood/dice-a-palooza,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1953841153,"Elementary | The Cutest, Sneakiest Game in the Cafeteria!🎒",Littlest Lantern,US,2026,Tabletop Games,Games,558822,4461,USD,successful,possible toy,https://www.kickstarter.com/projects/elementary/elementary-0,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1936911225,Sphinx: The Smart Wet Feeder For Cats,Sphinx,US,2025,Product Design,Design,558433,1227,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/sphinxcatfeeder/sphinx-the-worlds-smartest-cat-feeder,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1778412775,NeoRuler - Rule the Scales,HOZO Design. Co.,HK,2023,Product Design,Design,557629,3567,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/hozodesign/neoruler-rule-the-scales?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,300951847,AIROX: 145 PSI Cordless Dual-Compressor. Just 9.9 lb,Magpie Tech,US,2026,Gadgets,Technology,555766,2093,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/magpietech/airox-145-psi-cordless-dual-compressor-station-just-99-lb,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1700454273,totam planter - Modular | Automated | Self-watering,totam,GB,2023,Product Design,Design,554005,2247,GBP,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/totamplanter/totam-planter-modular-automated-self-watering?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,149849593,Chessnut Evo: The Future of Ultra Smart AI Chessboard,Chessnut,HK,2023,Product Design,Design,551866,1037,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/chessnut/chessnut-evo-human-ai-powered-chessboard?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,9357047,Nanobag Daypack – The Backpack That Fits in Your Pocket,TipTop Things LTD,HK,2024,Product Design,Design,550626,10613,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/tiptopthings/nanobag-daypack,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,458325578,GLANCE SCROLL: The All In One Scrolling LED Ticker,GLANCE LED,US,2024,Hardware,Technology,550319,1024,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/glance/glance-scroll-the-all-in-one-scrolling-led-ticker,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,645741475,Earthborne Trailblazer,Earthborne Games,US,2026,Tabletop Games,Games,549130,3969,USD,successful,possible toy,https://www.kickstarter.com/projects/earthbornegames/earthborne-trailblazer,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1125425324,"MusicCam — 1st AI Camera Headset That Sees, Hears & Thinks",VibeLens,US,2025,Wearables,Technology,544964,2349,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/vibelens/musiccam-1st-camera-headset-that-sees-and-hears-like-you-do,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,586315214,Polari Labs | A-BALL The First Alternative To Douching,Polari Labs,GB,2026,Product Design,Design,539331,5465,GBP,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/1776521915/polari-labs-a-ball,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1756687479,The Lord of the Rings Playing Cards Vol. 3,Jackson Robinson,US,2024,Playing Cards,Games,538877,4255,USD,successful,possible toy,https://www.kickstarter.com/projects/kingswildproject/the-lord-of-the-rings-playing-cards-vol-3,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1175353065,Orbitkey - Key Organizer Pro,Orbitkey,US,2024,Product Design,Design,536405,6439,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/orbitkey/orbitkey-key-organizer-pro,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1825519543,VENTY PRO Series | An Advanced Portable Fan,VENTY,US,2026,Product Design,Design,536023,3405,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/teamvento/venty-pro,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,901057177,Flashback: A Camera for the Small Moments,Flashback,AU,2023,Product Design,Design,535565,4996,AUD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/joinflashback/flashback-a-camera-for-the-small-moments?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1684584670,AnkerWork S600: The Ultimate Companion for Your Smartphone,Smart Audio,US,2024,Gadgets,Technology,535275,3502,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/smartaudio/ankerwork-s600-all-in-one-speakerphone-0,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,129613342,BullseyeBore Core: Drill Straight Holes Every Time,BullseyeBore,US,2024,Hardware,Technology,534211,3698,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/928505817/bullseyebore-core,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1890602601,Groove Thing | The World's First Internal Music Player,Groove Thing,US,2025,Gadgets,Technology,533157,1601,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/groove-thing/the-worlds-first-internal-music-player,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,962651123,Titaner 5-Layer Titanium Frying Pan — One Pan for Everything,Titaner-WY,HK,2025,Product Design,Design,532093,2257,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/titanerwy/titaner-ti-pan-20-master-every-meal-with-artful-precision,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1007506307,Temeraire: The Roleplaying Game,Magpie Games,US,2026,Tabletop Games,Games,531453,4174,USD,successful,possible toy,https://www.kickstarter.com/projects/magpiegames/temeraire-the-roleplaying-game,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1178497928,Simprella - Umbrella Reimagined,Simp Design & Tech,HK,2025,Product Design,Design,529555,6687,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/simpdesign/simprella,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,649836185,Lumysi: Track Your Health. Wear It With Style.,Lumysi,US,2026,Gadgets,Technology,528913,2528,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/lumysi/lumysi-the-luxury-fitness-bracelet,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,604514297,Dungeons of Drakkenheim: Daggerheart,Dungeon Dudes,US,2025,Tabletop Games,Games,527028,4476,USD,successful,possible toy,https://www.kickstarter.com/projects/dungeondudes/dungeons-of-drakkenheim-daggerheart,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1924598098,Fosi Audio V3 Mono Home Audio Power Amplifier with PFFB,Fosi Audio,HK,2024,Sound,Technology,526804,1860,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/fosiaudio/fosi-audio-v3-mono-power-amplifier,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1721155052,5 Must-See National Parks for your Wrist,Asterisk Watches,US,2023,Product Design,Design,524802,1836,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/asteriskwatches/asterisk-national-parks-watches?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2077070745,Keychron Q16 HE 8K: World’s First Fully Ceramic Keyboard,Keychron,US,2025,Hardware,Technology,524616,2162,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/keytron/keychron-q16-he-8k-worlds-first-fully-ceramic-keyboard,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1506673856,STELLEN DaVINCI – 14 Power Tools In One Genius Toolbox 🧰,Stellen,US,2023,Hardware,Technology,524572,2089,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/doer-stellen/stellen-davinci-14-power-tools-in-one-genius-toolbox,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1431865476,"Aironox GO: Wrinkle-Free Clothes, Wherever You Land",Aironox,GB,2026,Product Design,Design,524261,3283,GBP,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/aironox/aironox-go-wrinkle-free-clothes-wherever-you-land,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1595374963,Life After Everything: Astro Oceans 🌊 Tarot Tabletop RPG,Gifted Ocean,US,2025,Tabletop Games,Games,524230,3457,USD,successful,possible toy,https://www.kickstarter.com/projects/giftedocean/life-after-everything-complete-cosmic-tarot-rpg-system,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1390050386,Moon Pi: we're going to calculate π on the Moon,Matt Parker,GB,2025,Space Exploration,Technology,523414,4874,GBP,successful,electrical/electronic,https://www.kickstarter.com/projects/standupmaths/moon-pi-were-going-to-calculate-on-the-moon,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1534205096,The Broken Empires RPG™: Sim-Lite d100 Skills-Based TTRPG,Evil Baby Entertainment,US,2024,Tabletop Games,Games,523181,4346,USD,successful,possible toy,https://www.kickstarter.com/projects/evil-baby-ent/the-broken-empires-rpg,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,659925291,Tachyon: Powerful 5G single-board computer w/ AI accelerator,Particle,US,2024,Hardware,Technology,523100,2267,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/particle-iot/tachyon-powerful-5g-single-board-computer-w-ai-accelerator,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,456910441,LOOI: Turn Your Smartphone into a Desktop Robot!,TangibleFuture,US,2024,Robots,Technology,518838,3578,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/tangiblefuture/looi-robot-turn-your-smartphone-into-a-desktop-robot,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1214678621,Planck: The World’s Smallest Phone-first SSD with up to 2TB,Planck,HK,2025,Gadgets,Technology,518654,2432,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/planck/planck-the-worlds-smallest-phone-first-ssd-with-up-to-2tb,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2118622084,HYPHEN Aria - The First Earbuds For Biological Listening,Rolling Square,CH,2023,Sound,Technology,517954,4685,EUR,successful,electrical/electronic,https://www.kickstarter.com/projects/rollingsquare/hyphen-aria-the-first-biological-earbuds,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1832247357,SALTGATOR: The 1st Desktop SoftGel Injection Molding Machine,SALTGATOR Tech Inc,US,2025,Gadgets,Technology,515882,1913,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/saltgator/saltgator-the-1st-desktop-softgel-injection-molding-machine,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1777982401,Prolo Ring: Full Desktop Control Without a Mouse,Prolo Team,US,2025,Hardware,Technology,512257,3011,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/prolo/prolo-ring-precision-control-for-keyboard-power-users,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2065900615,"QUBE: 3-in-1 Digital Angle, Level, Distance Meter",Magpie Tech,US,2025,Gadgets,Technology,506313,7361,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/magpietech/qube-3-in-1-digital-angle-level-distance-meter,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1791257052,TSUKI: A Japanese Knife Designed to be Admired,JP-crafts.,JP,2026,Product Design,Design,503331,1660,JPY,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/718696440/tsuki-a-japanese-knife-designed-to-be-admired,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1720808564,Moonsoon,Sordane Publishing,US,2024,Tabletop Games,Games,501567,3616,USD,successful,possible toy,https://www.kickstarter.com/projects/sordane-publishing/moonsoon,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1775595873,Clash of Clans: The Epic Raid,Maestro Media,US,2025,Tabletop Games,Games,501455,2204,USD,successful,possible toy,https://www.kickstarter.com/projects/maestromedia/clash-of-clans-the-epic-raid,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1336732860,NanoKVM-Go: World's First AI-Native 4K USB-C KVM,zepan,HK,2026,Hardware,Technology,500688,3320,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/zepan/nanokvm-go-worlds-first-ai-native-4k-usb-c-kvm,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1817989721,Mirumi: A Charm Robot that Steals a Glance—and Your Heart,Yukai Engineering,JP,2025,Robots,Technology,500590,2053,JPY,successful,electrical/electronic,https://www.kickstarter.com/projects/yukaienginnering/mirumi-a-charm-robot-that-steals-a-glance-and-your-heart,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1269740571,"Evolutionary Backpack | Perfect for Travel, Work, and Beyond",MONTAGE,US,2023,Product Design,Design,497845,2961,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/montage/everyday-backpack-work-bag?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2083322132,Maker Pro : 17-in-1 Multipurpose Tool Set,Magpie Tech,US,2024,Hardware,Technology,495409,1140,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/magpietech/maker-pro-17-in-1-multipurpose-tool-set,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2008599680,Jartoo: World's First Carbon Nanotube Heated Blanket,Jartoo,US,2024,Hardware,Technology,493938,2300,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/jartoo/jartoo-worlds-first-carbon-nano-heated-blanket,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1559928984,the NEW adventure hoodie with 23+ features and innovations,pleep,US,2023,Product Design,Design,493091,4137,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/pleep/yay?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,40928167,SATISFACTORY - Big Box Collection + Factory Cart Block Set,Heroic Replicas LTD,CA,2025,Product Design,Design,492480,2777,CAD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/heroicreplicas/satisfactory-collectors-big-box-and-factory-cart,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,123257250,CATAN Masterpiece Series,Fanroll LLC,US,2025,Tabletop Games,Games,490204,1437,USD,successful,possible toy,https://www.kickstarter.com/projects/ultimatecatan/catan-masterpiece-series,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1035771776,OnePro Backpack: Born for Professional Outdoor Photography,PGYTECH,US,2024,Product Design,Design,488681,1439,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/pgytech/onepro-first-outdoor-camera-backpack-with-suspension,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1668936244,Orbitkey 2-in-1 Tech Pouch,Orbitkey,US,2024,Product Design,Design,488380,5006,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/orbitkey/orbitkey-2-in-1-tech-pouch,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1502320268,Hover - A Surprisingly Brutal Hummingbird Game,Victor Shiu,US,2026,Tabletop Games,Games,487984,6311,USD,successful,possible toy,https://www.kickstarter.com/projects/victorshiu/hover-a-surprisingly-brutal-hummingbird-game,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,692617852,VacuumSnap - The Ultimate Desktop Vacuum Former,VacuumSnap,US,2023,Fabrication Tools,Technology,484861,1440,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/1606951350/vacuumsnap-the-ultimate-desktop-vacuum-former,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,670528577,DUEX Float: Unlock the power of portable stacked screens,Mobile Pixels Inc,US,2023,Product Design,Design,481096,1796,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/747287659/duex-float-unlock-the-power-of-portable-stacked-screens?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,785566513,Elfin Fountain - Revolutionary Pumpless Fountain for Pets,Elfin Fountain,US,2023,Hardware,Technology,481016,5675,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/1719831261/elfin-fountain-revolutionary-pumpless-fountain-for-pets,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,463510769,SparkBlocks: STEM blocks that click onto LEGO bricks,Block & Code,CA,2025,Product Design,Design,480904,2006,CAD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/blockandcode/sparkblocks-stem-blocks-that-click-onto-lego-bricks,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,316334550,"CorePlus: 27,000mAh Pocket-Size Power Bank with 110V/220V AC",CorePlus,US,2025,Gadgets,Technology,480715,2680,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/89194909/coreplus-27000mah-pocket-size-power-bank-with-110v-220v-ac,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1825231112,Fiisto Coucha - The 12 Features Smart Couch Station You Need,Fiisto,US,2024,Product Design,Design,480609,2758,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/1825332197/fiisto-coucha-your-all-in-one-cozy-workstation,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,876676839,SyncOne: AI-Powered Pleasure Device for Men,Segai,HK,2025,Hardware,Technology,478382,1471,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/1195448403/segai,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,584723764,BOOKOO: First IP67 Waterproof & Bluetooth Coffee Scale,BOOKOO,HK,2025,Product Design,Design,476158,4460,HKD,successful,connected/CRA-triage,https://www.kickstarter.com/projects/bookoo/bookoo-100-waterproof-see-through-bluetooth-coffee-scale,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,880556423,Re;MATCH - The Puzzle Fighter Board Game,Brother Ming Games,US,2026,Tabletop Games,Games,474258,2496,USD,successful,possible toy,https://www.kickstarter.com/projects/brotherminggames/rematch,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1857721039,Ultrahuman Ring PRO with Mini Charger,Ultrahuman,US,2026,Wearables,Technology,473400,1227,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/ultrahuman/ultrahuman-ring-pro,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2143764763,iGulu S1: The Ultimate Beer Brewer For Everyone,iGulu,US,2024,Gadgets,Technology,472252,1103,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/igulu-f2/igulu-s1-the-next-gen-smart-home-brewing-machine,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1156996566,Mystery Puzzles: What you see is NOT what you build,Odd Pieces,US,2025,Tabletop Games,Games,471120,7061,USD,successful,possible toy,https://www.kickstarter.com/projects/odd-pieces/mystery-puzzles-what-you-see-is-not-what-you-build,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,808328001,ROKR Dinosaur Lab Pinball,Rokr Official,HK,2026,Tabletop Games,Games,470747,4226,HKD,successful,possible toy,https://www.kickstarter.com/projects/rokr-official/rokr-dinosaur-lab-pinball,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2072174032,Adventure Hoodie,LAMPREY,US,2025,Product Design,Design,466795,2719,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/lamprey/adventurehoodie,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,44958098,Rise of the Lazy Gamemaster,Mike Shea,US,2026,Tabletop Games,Games,464986,8946,USD,successful,possible toy,https://www.kickstarter.com/projects/slyflourish/rise-of-the-lazy-game-master,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,798319721,Mystery Science Theater 3000: The Game,Cryptozoic Entertainment,US,2025,Tabletop Games,Games,463575,3477,USD,successful,possible toy,https://www.kickstarter.com/projects/cze/mst3k-the-game,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1204552807,Dockcase Smart USB-C Hub 10-in-1 Explorer Edition,Seesaw,US,2023,Hardware,Technology,458565,3003,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/dockcaseexplorerepro/dockcase-smart-usb-c-hub-10-in-1-explorer-edition,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1576301155,Maslow4.1 - Accessible Large Format CNC Router,Bar Smith,US,2024,Fabrication Tools,Technology,458405,1432,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/maslow4/maslow41-accessible-large-format-cnc-router,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,552801880,StackChan: Kawaii Co-Created Open-Source AI Desktop Robot,M5Stack,HK,2026,Robots,Technology,458205,4142,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/m5stack/stackchan-the-first-co-created-open-source-ai-desktop-robot,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1992802510,The Most Affordable Smart Compressor Ice Cream Maker!,iCreamlab,US,2025,Product Design,Design,456684,2117,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/icreamlab/the-most-affordable-smart-compressor-ice-cream-maker,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,625909201,Century Jacket - The All-Natural Jacket That Lasts 100 Years,LIVSN Designs,US,2023,Product Design,Design,456355,1046,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/livsndesigns/century-jacket-the-all-natural-jacket-that-lasts-100-years?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,112164132,Mezmoglobe Luna - Gravity Defying Kinetic Desk Toy,MEZMOGLOBE,GB,2023,Product Design,Design,456164,5457,GBP,successful,possible toy,https://www.kickstarter.com/projects/mezmoglobe/mezmoglobe-luna-gravity-defying-kinetic-desk-toy?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2140881335,"DUEX Float 2.0 & PRO: Dual Screens, Perfected",Mobile Pixels Inc,US,2025,Product Design,Design,452168,1651,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/mobilepixels/duex-float-20-the-portable-dual-screen-perfected,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1186539343,Superlite by Tortuga: Ultralight (2.2 lb) Carry On Backpack,Tortuga Backpacks,US,2026,Product Design,Design,451494,1894,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/tortugabackpacks/the-superlite-backpack-by-tortuga,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1542759542,DEEP ROCK GALACTIC - Plush Creatures + Essential Gear,Heroic Replicas LTD,CA,2025,Product Design,Design,450963,3405,CAD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/heroicreplicas/deep-rock-galactic-plush-creatures-and-essential-gear,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1328120113,"COZYTIME LUMO: First AI Infrared Indoor Grill, Smoke-Free",Cozytime,HK,2026,Hardware,Technology,448654,1179,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/cozytime/cozytime-lumo-first-ai-infrared-indoor-grill-smoke-free,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,388338878,PDX ✈️ The Airport Game,Waterworks Games,US,2026,Tabletop Games,Games,446799,4667,USD,successful,possible toy,https://www.kickstarter.com/projects/waterworks/pdx,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,866988145,MAMBAPOD | Portable tripod that can be set up anywhere,Silence Corner,US,2024,Product Design,Design,444882,2331,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/silencecorner/mambapod,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,523305575,AP80 PRO MAX - All-in-One Hi-Res Streaming Music Player,Hidizs,HK,2025,Sound,Technology,443517,2301,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/hidizs/ap80-pro-max-all-in-one-hi-res-streaming-music-player,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
